,일시,광진구오존,광진구미세먼지,동대문구오존,동대문구미세먼지,성동구오존,성동구미세먼지,중랑구오존,중랑구미세먼지,광진구유동인구,동대문구유동인구,성동구유동인구,중랑구유동인구,강수량,겨울기온,풍속,겨울체감,여름기온,습도,여름체감,가입 수,확진자
1245,2021-05-30,0.04,24.0,0.04,26.0,0.049,24.0,0.036,23.0,233010.0,110469.0,160605.0,60432.0,18.1,0.0,0.0,0.0,26.2,43.5,25.8,3559.0,3.0
1246,2021-05-31,0.042,33.0,0.037,36.0,0.051,32.0,0.036,32.0,348013.0,180587.0,335393.0,115554.0,4.0,0.0,0.0,0.0,23.8,65.2,25.2,1731.0,1.0
1247,2021-06-01,0.032,40.0,0.029,40.0,0.036,38.0,0.028,39.0,354245.0,180024.0,343141.0,117038.0,3.2,0.0,0.0,0.0,23.9,62.5,25.1,1828.0,5.0
1248,2021-06-02,0.047,48.0,0.046,53.0,0.053,48.0,0.045,50.0,357886.0,182328.0,347560.0,116835.0,0.0,0.0,0.0,0.0,29.5,42.2,28.8,1977.0,21.0
1249,2021-06-03,0.027,34.0,0.03,33.0,0.033,32.0,0.027,34.0,342334.0,170895.0,338276.0,113134.0,18.1,0.0,0.0,0.0,21.9,76.2,24.1,802.0,11.0
1250,2021-06-04,0.049,26.0,0.052,28.0,0.052,24.0,0.044,26.0,386176.0,196080.0,361451.0,119465.0,0.0,0.0,0.0,0.0,23.2,47.2,23.2,2309.0,6.0
1251,2021-06-05,0.058,42.0,0.062,45.0,0.062,41.0,0.055,41.0,303947.0,149977.0,228604.0,83744.0,0.0,0.0,0.0,0.0,24.9,61.1,26.0,4288.0,24.0
1252,2021-06-06,0.07,59.0,0.072,63.0,0.076,57.0,0.066,62.0,218992.0,105508.0,155762.0,58600.0,0.0,0.0,0.0,0.0,28.2,51.0,28.4,3859.0,7.0
1253,2021-06-07,0.032,37.0,0.037,38.0,0.037,35.0,0.033,37.0,345826.0,178148.0,333165.0,114707.0,0.0,0.0,0.0,0.0,24.0,60.2,25.0,2011.0,6.0
1254,2021-06-08,0.039,35.0,0.04,43.0,0.041,39.0,0.025,33.0,352154.0,180853.0,340756.0,117582.0,0.1,0.0,0.0,0.0,29.3,52.1,29.6,1907.0,5.0
1255,2021-06-09,0.057,40.0,0.054,44.0,0.06,40.0,0.053,38.0,353334.0,179388.0,344968.0,116840.0,0.0,0.0,0.0,0.0,31.6,41.2,30.7,1759.0,15.0
1256,2021-06-10,0.05,49.0,0.048,56.0,0.05,50.0,0.049,51.0,354554.0,183080.0,343222.0,116316.0,6.1,0.0,0.0,0.0,29.8,46.8,29.6,1173.0,12.0
1257,2021-06-11,0.04,21.0,0.042,22.0,0.038,21.0,0.037,22.0,363517.0,183874.0,344116.0,115659.0,4.6,0.0,0.0,0.0,24.4,73.4,26.3,1788.0,9.0
1258,2021-06-12,0.033,18.0,0.035,22.0,0.035,22.0,0.031,19.0,285136.0,143648.0,217849.0,81435.0,0.0,0.0,0.0,0.0,30.1,56.7,30.7,3256.0,14.0
1259,2021-06-13,0.039,30.0,0.04,33.0,0.04,32.0,0.038,35.0,211066.0,101842.0,149570.0,56623.0,0.0,0.0,0.0,0.0,29.7,55.5,30.3,3454.0,13.0
1260,2021-06-14,0.046,37.0,0.045,43.0,0.045,38.0,0.043,39.0,346777.0,177375.0,331692.0,116999.0,0.0,0.0,0.0,0.0,30.2,56.0,30.8,2402.0,4.0
1261,2021-06-15,0.024,25.0,0.023,30.0,0.027,25.0,0.023,34.0,347530.0,175756.0,344481.0,116283.0,1.9,0.0,0.0,0.0,25.3,69.7,27.0,1849.0,6.0
1262,2021-06-16,0.034,11.0,0.033,13.0,0.038,10.0,0.031,11.0,364588.0,183600.0,357121.0,119949.0,0.0,0.0,0.0,0.0,28.9,48.9,28.9,2596.0,5.0
1263,2021-06-17,0.029,16.0,0.03,19.0,0.031,17.0,0.027,18.0,360220.0,185201.0,352075.0,118361.0,0.0,0.0,0.0,0.0,24.9,61.0,26.0,1725.0,6.0
1264,2021-06-18,0.028,18.0,0.033,18.0,0.028,17.0,0.026,18.0,374333.0,183290.0,360204.0,116991.0,6.3,0.0,0.0,0.0,21.1,88.8,24.1,1502.0,14.0
1265,2021-06-19,0.056,39.0,0.061,44.0,0.063,40.0,0.058,40.0,308620.0,151562.0,234614.0,84103.0,0.0,0.0,0.0,0.0,27.3,58.7,28.2,3986.0,9.0
1266,2021-06-20,0.052,49.0,0.065,55.0,0.06,48.0,0.055,56.0,225935.0,107759.0,162711.0,58809.0,0.0,0.0,0.0,0.0,29.0,51.4,29.2,3757.0,9.0
1267,2021-06-21,0.049,40.0,0.053,44.0,0.051,39.0,0.048,42.0,367219.0,186422.0,351264.0,116558.0,0.0,0.0,0.0,0.0,28.4,49.8,28.5,2512.0,5.0
1268,2021-06-22,0.034,19.0,0.044,22.0,0.04,20.0,0.037,21.0,365747.0,183900.0,352670.0,117999.0,0.0,0.0,0.0,0.0,28.5,47.1,28.3,2013.0,10.0
1269,2021-06-23,0.035,16.0,0.041,19.0,0.041,16.0,0.035,16.0,365534.0,183827.0,353925.0,117244.0,7.5,0.0,0.0,0.0,27.7,52.3,28.0,2030.0,9.0
1270,2021-06-24,0.036,29.0,0.048,31.0,0.04,30.0,0.043,29.0,371604.0,185830.0,357532.0,117994.0,0.0,0.0,0.0,0.0,27.9,57.8,28.7,2342.0,17.0
1271,2021-06-25,0.035,38.0,0.046,39.0,0.042,36.0,0.044,41.0,395173.0,197488.0,365580.0,120276.0,0.0,0.0,0.0,0.0,29.4,51.2,29.6,2644.0,11.0
1272,2021-06-26,0.033,20.0,0.043,22.0,0.04,20.0,0.04,22.0,291865.0,145402.0,221073.0,80495.0,4.5,0.0,0.0,0.0,26.7,66.0,28.1,3526.0,11.0
1273,2021-06-27,0.039,20.0,0.046,22.0,0.048,19.0,0.045,20.0,227470.0,108976.0,160057.0,60192.0,38.2,0.0,0.0,0.0,30.8,48.5,30.7,3371.0,16.0
1274,2021-06-28,0.029,23.0,0.036,25.0,0.033,24.0,0.038,23.0,355706.0,181614.0,339410.0,116690.0,0.1,0.0,0.0,0.0,29.2,60.9,30.2,1804.0,8.0
1275,2021-06-29,0.03,30.0,0.038,31.0,0.035,30.0,0.035,32.0,362278.0,183417.0,353417.0,117688.0,8.0,0.0,0.0,0.0,28.3,60.0,29.3,1687.0,11.0
1276,2021-06-30,0.028,34.0,0.033,39.0,0.03,36.0,0.035,39.0,365443.0,181579.0,351608.0,117128.0,6.0,0.0,0.0,0.0,28.7,60.2,29.7,1784.0,20.0
1277,2021-07-01,0.04,30.0,0.046,36.0,0.045,34.0,0.046,34.0,368298.0,185625.0,353806.0,117283.0,0.0,0.0,0.0,0.0,30.6,56.7,31.3,2318.0,13.0
1278,2021-07-02,0.033,23.0,0.038,27.0,0.042,23.0,0.036,24.0,388524.0,194281.0,363203.0,119492.0,0.0,0.0,0.0,0.0,31.6,53.0,31.9,2383.0,10.0
1279,2021-07-03,0.026,12.0,0.033,13.0,0.032,12.0,0.034,12.0,265438.0,138724.0,204647.0,75865.0,60.0,0.0,0.0,0.0,25.7,66.4,27.2,1629.0,7.0
1280,2021-07-04,0.025,8.0,0.027,9.0,0.026,7.0,0.03,10.0,184829.0,84667.0,133216.0,50108.0,21.4,0.0,0.0,0.0,23.1,98.2,26.8,1088.0,15.0
1281,2021-07-05,0.032,18.0,0.04,23.0,0.036,20.0,0.036,20.0,358600.0,186328.0,343678.0,116697.0,0.0,0.0,0.0,0.0,26.7,69.7,28.4,2073.0,7.0
1282,2021-07-06,0.05,39.0,0.055,47.0,0.052,41.0,0.066,42.0,367218.0,185948.0,350398.0,118080.0,0.0,0.0,0.0,0.0,30.0,57.5,30.7,2211.0,17.0
1283,2021-07-07,0.034,28.0,0.042,34.0,0.04,28.0,0.038,31.0,351807.0,180032.0,342258.0,115528.0,12.7,0.0,0.0,0.0,29.1,69.1,30.8,1785.0,30.0
1284,2021-07-08,0.033,23.0,0.025,25.0,0.034,21.0,0.037,29.0,339033.0,174136.0,331545.0,111553.0,2.9,0.0,0.0,0.0,29.7,69.8,31.5,1635.0,32.0
1285,2021-07-09,0.036,16.0,0.035,17.0,0.033,17.0,0.038,18.0,349901.0,181635.0,329037.0,112970.0,0.0,0.0,0.0,0.0,29.2,64.9,30.6,1986.0,22.0
1286,2021-07-10,0.041,24.0,0.048,25.0,0.043,25.0,0.051,27.0,235835.0,126388.0,179984.0,71571.0,0.5,0.0,0.0,0.0,29.1,66.7,30.6,2772.0,26.0
1287,2021-07-11,0.045,31.0,0.05,30.0,0.047,30.0,0.053,33.0,165817.0,83971.0,120276.0,47647.0,0.4,0.0,0.0,0.0,27.5,83.5,30.3,2222.0,26.0
1288,2021-07-12,0.042,27.0,0.048,28.0,0.047,27.0,0.052,29.0,307518.0,159260.0,293728.0,104498.0,0.0,0.0,0.0,0.0,32.3,63.6,33.6,1923.0,13.0
1289,2021-07-13,0.035,33.0,0.038,34.0,0.033,32.0,0.043,37.0,306611.0,159617.0,295674.0,104740.0,0.0,0.0,0.0,0.0,31.4,66.1,32.9,1772.0,18.0
1290,2021-07-14,0.025,24.0,0.028,25.0,0.024,23.0,0.03,26.0,304463.0,156737.0,293813.0,103224.0,0.0,0.0,0.0,0.0,33.4,60.5,34.4,1785.0,26.0
1291,2021-07-15,0.028,21.0,0.03,20.0,0.029,20.0,0.032,22.0,300150.0,155496.0,288585.0,101424.0,0.0,0.0,0.0,0.0,34.5,55.5,35.0,1396.0,23.0
1292,2021-07-16,0.03,17.0,0.038,17.0,0.037,20.0,0.034,23.0,311091.0,163993.0,293288.0,102963.0,0.0,0.0,0.0,0.0,35.1,51.3,35.2,1479.0,31.0
1293,2021-07-17,0.026,14.0,0.03,13.0,0.034,14.0,0.03,16.0,215180.0,116461.0,164269.0,65327.0,0.0,0.0,0.0,0.0,32.8,53.6,33.2,2386.0,29.0
1294,2021-07-18,0.034,11.0,0.04,12.0,0.04,12.0,0.038,14.0,159206.0,82627.0,113636.0,45500.0,0.0,0.0,0.0,0.0,34.0,49.4,33.9,2410.0,32.0
1295,2021-07-19,0.024,13.0,0.027,13.0,0.025,14.0,0.029,15.0,299957.0,158705.0,288558.0,102427.0,67.4,0.0,0.0,0.0,30.5,62.7,31.7,1300.0,11.0
1296,2021-07-20,0.03,17.0,0.034,18.0,0.033,19.0,0.032,18.0,307414.0,161914.0,296666.0,104107.0,0.0,0.0,0.0,0.0,31.8,62.1,33.0,1591.0,13.0
1297,2021-07-21,0.026,19.0,0.033,20.0,0.033,18.0,0.033,19.0,305625.0,156274.0,293797.0,103130.0,0.0,0.0,0.0,0.0,35.1,49.0,35.0,1609.0,19.0
1298,2021-07-22,0.033,21.0,0.04,21.0,0.039,22.0,0.039,25.0,299835.0,152283.0,289899.0,101063.0,0.0,0.0,0.0,0.0,35.7,41.5,34.7,1539.0,26.0
1299,2021-07-23,0.039,27.0,0.046,25.0,0.044,27.0,0.044,27.0,312984.0,161770.0,294532.0,103171.0,0.0,0.0,0.0,0.0,35.4,49.2,35.3,1662.0,21.0
1300,2021-07-24,0.043,23.0,0.043,22.0,0.041,25.0,0.043,24.0,211343.0,111710.0,162469.0,65361.0,0.0,0.0,0.0,0.0,36.5,41.6,35.5,1955.0,24.0
1301,2021-07-25,0.045,22.0,0.044,20.0,0.043,20.0,0.044,24.0,151779.0,79656.0,109357.0,44570.0,0.0,0.0,0.0,0.0,35.8,44.3,35.1,1925.0,23.0
1302,2021-07-26,0.046,21.0,0.044,19.0,0.043,20.0,0.045,25.0,300119.0,157142.0,288710.0,101327.0,0.0,0.0,0.0,0.0,35.3,46.2,34.9,1593.0,14.0
1303,2021-07-27,0.048,26.0,0.047,25.0,0.046,27.0,0.044,26.0,300094.0,155611.0,290156.0,101189.0,0.0,0.0,0.0,0.0,35.7,47.5,35.4,1448.0,13.0
1304,2021-07-28,0.067,33.0,0.062,31.0,0.063,32.0,0.066,34.0,299705.0,154932.0,289858.0,100262.0,0.0,0.0,0.0,0.0,34.4,56.9,35.1,1341.0,32.0
1305,2021-07-29,0.06,47.0,0.053,44.0,0.051,45.0,0.062,48.0,298397.0,154418.0,284210.0,99778.0,0.0,0.0,0.0,0.0,33.3,60.7,34.3,1390.0,22.0
1306,2021-07-30,0.049,31.0,0.047,27.0,0.043,28.0,0.05,33.0,308093.0,160060.0,288292.0,100739.0,0.0,0.0,0.0,0.0,35.3,46.1,34.9,1532.0,20.0
1307,2021-07-31,0.05,22.0,0.047,22.0,0.044,23.0,0.05,26.0,209108.0,113038.0,159734.0,62905.0,3.0,0.0,0.0,0.0,34.0,57.8,34.7,1831.0,22.0
1308,2021-08-01,0.044,27.0,0.043,27.0,0.044,26.0,0.044,28.0,151825.0,80888.0,109740.0,43567.0,21.0,0.0,0.0,0.0,28.8,81.7,31.5,1021.0,26.0
1309,2021-08-02,0.032,13.0,0.032,13.0,0.029,13.0,0.032,14.0,286634.0,148823.0,271704.0,95538.0,1.7,0.0,0.0,0.0,28.6,71.1,30.5,1490.0,20.0
1310,2021-08-03,0.029,19.0,0.03,18.0,0.026,18.0,0.029,21.0,294777.0,149962.0,276140.0,97328.0,0.0,0.0,0.0,0.0,31.4,66.1,32.9,1641.0,15.0
1311,2021-08-04,0.028,25.0,0.026,24.0,0.022,22.0,0.029,28.0,296668.0,148697.0,280015.0,97802.0,0.0,0.0,0.0,0.0,33.0,58.2,33.8,1569.0,27.0
1312,2021-08-05,0.029,25.0,0.032,23.0,0.03,23.0,0.034,27.0,300785.0,154743.0,287503.0,99067.0,0.0,0.0,0.0,0.0,33.7,54.8,34.2,1561.0,36.0
1313,2021-08-06,0.025,18.0,0.025,17.0,0.024,18.0,0.027,18.0,309067.0,159153.0,288138.0,100588.0,0.0,0.0,0.0,0.0,32.2,61.3,33.3,1551.0,24.0
1314,2021-08-07,0.041,17.0,0.036,15.0,0.035,15.0,0.04,19.0,222117.0,119069.0,171947.0,67376.0,0.0,0.0,0.0,0.0,32.3,50.8,32.4,2621.0,30.0
1315,2021-08-08,0.032,16.0,0.03,18.0,0.032,16.0,0.032,17.0,162573.0,85602.0,116700.0,46106.0,12.7,0.0,0.0,0.0,32.0,60.1,33.0,1836.0,19.0
1316,2021-08-09,0.042,10.0,0.037,11.0,0.037,11.0,0.039,12.0,308186.0,162140.0,289378.0,102703.0,0.0,0.0,0.0,0.0,33.6,45.2,33.1,1817.0,18.0
1317,2021-08-10,0.046,18.0,0.042,17.0,0.04,17.0,0.048,20.0,311609.0,161968.0,297726.0,103649.0,0.0,0.0,0.0,0.0,32.1,50.9,32.2,1787.0,17.0
1318,2021-08-11,0.062,32.0,0.055,32.0,0.053,33.0,0.06,34.0,311388.0,158589.0,297735.0,103285.0,0.0,0.0,0.0,0.0,31.5,57.8,32.3,1783.0,24.0
1319,2021-08-12,0.054,36.0,0.049,36.0,0.052,36.0,0.045,38.0,307209.0,159475.0,295245.0,102204.0,0.0,0.0,0.0,0.0,31.7,57.0,32.4,1457.0,20.0
1320,2021-08-13,0.032,26.0,0.026,26.0,0.03,25.0,0.028,27.0,320213.0,166780.0,298916.0,102134.0,0.0,0.0,0.0,0.0,30.1,60.6,31.1,2023.0,20.0
1321,2021-08-14,0.041,14.0,0.035,13.0,0.036,13.0,0.036,15.0,229448.0,125133.0,174794.0,68446.0,0.0,0.0,0.0,0.0,30.4,52.7,30.7,3647.0,21.0
1322,2021-08-15,0.041,12.0,0.038,11.0,0.038,10.0,0.037,12.0,179558.0,90906.0,127934.0,49601.0,0.0,0.0,0.0,0.0,32.2,45.6,31.8,3969.0,21.0
1323,2021-08-16,0.042,19.0,0.041,18.0,0.038,18.0,0.039,19.0,219333.0,116699.0,168609.0,66015.0,0.0,0.0,0.0,0.0,32.6,43.8,31.9,3121.0,12.0
1324,2021-08-17,0.04,15.0,0.035,15.0,0.034,14.0,0.036,15.0,317098.0,164992.0,303366.0,106287.0,9.3,0.0,0.0,0.0,31.2,49.4,31.1,1329.0,20.0
1325,2021-08-18,0.04,11.0,0.033,11.0,0.034,12.0,0.035,12.0,317771.0,162289.0,304434.0,105578.0,5.6,0.0,0.0,0.0,31.0,48.6,30.9,1852.0,28.0
1326,2021-08-19,0.043,14.0,0.038,14.0,0.038,14.0,0.039,15.0,322461.0,167060.0,308061.0,106024.0,0.0,0.0,0.0,0.0,31.4,44.8,30.9,2231.0,47.0
1327,2021-08-20,0.049,19.0,0.047,18.0,0.044,17.0,0.047,20.0,331156.0,174871.0,310850.0,107463.0,0.0,0.0,0.0,0.0,30.6,52.6,30.9,2096.0,29.0
1328,2021-08-21,0.043,14.0,0.039,14.0,0.036,13.0,0.041,15.0,207411.0,105310.0,165461.0,62612.0,62.8,0.0,0.0,0.0,25.4,83.1,28.1,1119.0,22.0
1329,2021-08-22,0.054,24.0,0.05,23.0,0.046,22.0,0.05,25.0,182108.0,95518.0,132266.0,51031.0,0.0,0.0,0.0,0.0,26.8,69.6,28.5,3272.0,25.0
1330,2021-08-23,0.025,26.0,0.021,26.0,0.021,26.0,0.028,26.0,313408.0,161853.0,303362.0,104612.0,7.4,0.0,0.0,0.0,23.9,87.3,26.9,675.0,9.0
1331,2021-08-24,0.025,12.0,0.022,13.0,0.024,13.0,0.025,12.0,309242.0,156584.0,301845.0,103913.0,10.5,0.0,0.0,0.0,26.4,93.0,29.8,549.0,22.0
1332,2021-08-25,0.029,18.0,0.028,17.0,0.029,16.0,0.03,18.0,325869.0,170518.0,315014.0,108022.0,0.3,0.0,0.0,0.0,27.3,76.2,29.5,1456.0,39.0
1333,2021-08-26,0.036,39.0,0.038,39.0,0.037,38.0,0.039,41.0,325487.0,172715.0,312491.0,107882.0,0.7,0.0,0.0,0.0,27.7,81.9,30.4,1495.0,37.0
1334,2021-08-27,0.031,33.0,0.03,31.0,0.029,31.0,0.028,36.0,330388.0,171429.0,310859.0,106898.0,0.9,0.0,0.0,0.0,25.5,87.3,28.5,1270.0,16.0
1335,2021-08-28,0.042,34.0,0.038,32.0,0.038,32.0,0.041,34.0,254378.0,139465.0,195257.0,72946.0,0.0,0.0,0.0,0.0,28.2,60.7,29.2,3781.0,22.0
1336,2021-08-29,0.046,31.0,0.044,29.0,0.044,28.0,0.045,33.0,192802.0,97827.0,139786.0,52030.0,0.9,0.0,0.0,0.0,26.3,70.2,28.1,3594.0,24.0
1337,2021-08-30,0.037,39.0,0.041,36.0,0.035,38.0,0.036,40.0,325479.0,174538.0,311451.0,108676.0,0.0,0.0,0.0,0.0,27.7,63.2,28.9,2123.0,28.0
1338,2021-08-31,0.028,30.0,0.023,29.0,0.028,29.0,0.029,29.0,313454.0,159015.0,307704.0,105177.0,77.4,0.0,0.0,0.0,23.0,89.7,26.1,526.0,29.0
1339,2021-09-01,0.038,7.0,0.03,6.0,0.037,7.0,0.036,6.0,323430.0,168050.0,313259.0,108090.0,0.8,0.0,0.0,0.0,23.9,74.7,26.0,1591.0,35.0
1340,2021-09-02,0.038,13.0,0.035,13.0,0.043,12.0,0.04,13.0,327381.0,175767.0,315985.0,109652.0,0.0,0.0,0.0,0.0,26.5,61.5,27.6,1910.0,24.0
1341,2021-09-03,0.03,16.0,0.034,13.0,0.038,13.0,0.035,14.0,353560.0,183043.0,328009.0,112211.0,0.0,0.0,0.0,0.0,29.2,43.0,28.6,2707.0,22.0
1342,2021-09-04,0.033,9.0,0.035,10.0,0.04,9.0,0.037,9.0,276386.0,142337.0,207761.0,78131.0,0.0,0.0,0.0,0.0,28.6,48.7,28.6,4869.0,23.0
1343,2021-09-05,0.033,10.0,0.036,10.0,0.041,9.0,0.039,10.0,208866.0,103144.0,147580.0,54725.0,0.0,0.0,0.0,0.0,27.2,55.3,27.7,4494.0,23.0
1344,2021-09-06,0.031,16.0,0.034,15.0,0.037,15.0,0.04,16.0,328825.0,176208.0,318313.0,111152.0,12.0,0.0,0.0,0.0,26.4,52.9,26.8,1063.0,29.0
1345,2021-09-07,0.019,9.0,0.017,9.0,0.019,10.0,0.025,8.0,314520.0,154505.0,307531.0,105944.0,29.6,0.0,0.0,0.0,20.9,98.9,24.6,417.0,15.0
1346,2021-09-08,0.027,10.0,0.031,10.0,0.029,10.0,0.033,10.0,340274.0,180595.0,327992.0,112753.0,1.6,0.0,0.0,0.0,26.7,63.5,28.0,1979.0,49.0
1347,2021-09-09,0.021,23.0,0.029,26.0,0.027,25.0,0.027,25.0,340242.0,182261.0,325033.0,111575.0,0.0,0.0,0.0,0.0,29.1,52.2,29.4,2050.0,42.0
1348,2021-09-10,0.032,29.0,0.036,29.0,0.035,29.0,0.039,28.0,355839.0,188057.0,333787.0,113779.0,0.0,0.0,0.0,0.0,28.9,52.7,29.2,2367.0,33.0
1349,2021-09-11,0.039,32.0,0.045,28.0,0.049,30.0,0.051,32.0,286036.0,149430.0,221480.0,78534.0,0.0,0.0,0.0,0.0,29.4,52.2,29.7,3975.0,33.0
1350,2021-09-12,0.036,24.0,0.04,19.0,0.044,21.0,0.047,20.0,214804.0,108324.0,157435.0,56317.0,0.0,0.0,0.0,0.0,29.2,53.2,29.6,4024.0,34.0
1351,2021-09-13,0.024,24.0,0.034,25.0,0.038,25.0,0.039,25.0,335898.0,183910.0,321607.0,111965.0,0.0,0.0,0.0,0.0,30.2,54.5,30.7,2124.0,36.0
1352,2021-09-14,0.026,20.0,0.031,20.0,0.036,18.0,0.035,19.0,339409.0,186087.0,325808.0,112457.0,0.0,0.0,0.0,0.0,29.4,46.5,29.1,1999.0,26.0
1353,2021-09-15,0.033,14.0,0.032,12.0,0.039,14.0,0.04,13.0,350197.0,189665.0,335711.0,114102.0,0.0,0.0,0.0,0.0,28.8,46.9,28.6,2093.0,40.0
1354,2021-09-16,0.028,12.0,0.03,12.0,0.035,13.0,0.031,12.0,351026.0,194369.0,333463.0,113838.0,0.0,0.0,0.0,0.0,27.2,49.8,27.3,2036.0,46.0
1355,2021-09-17,0.027,11.0,0.029,12.0,0.033,13.0,0.03,11.0,368941.0,194064.0,335221.0,115001.0,0.0,0.0,0.0,0.0,28.1,50.2,28.2,2316.0,42.0
1356,2021-09-18,0.027,10.0,0.034,11.0,0.032,11.0,0.035,10.0,261506.0,145741.0,186443.0,73423.0,0.0,0.0,0.0,0.0,29.8,47.2,29.6,3859.0,46.0
1357,2021-09-19,0.027,11.0,0.032,10.0,0.034,12.0,0.033,10.0,192607.0,108515.0,131158.0,53271.0,0.0,0.0,0.0,0.0,27.3,62.5,28.5,4019.0,44.0
1358,2021-09-20,0.033,11.0,0.037,11.0,0.039,12.0,0.039,11.0,156366.0,80977.0,102755.0,43419.0,0.0,0.0,0.0,0.0,28.3,50.6,28.4,4429.0,28.0
1359,2021-09-21,0.038,17.0,0.044,16.0,0.045,17.0,0.047,18.0,133041.0,51464.0,80760.0,37494.0,68.1,0.0,0.0,0.0,26.2,64.2,27.5,3582.0,20.0
1360,2021-09-22,0.041,13.0,0.046,11.0,0.048,13.0,0.049,13.0,197066.0,76983.0,126998.0,49293.0,4.5,0.0,0.0,0.0,24.0,67.1,25.5,4254.0,23.0
1361,2021-09-23,0.035,15.0,0.039,15.0,0.038,17.0,0.042,15.0,327475.0,159483.0,299897.0,107094.0,0.0,0.0,0.0,0.0,25.9,50.5,26.1,2484.0,30.0
1362,2021-09-24,0.023,17.0,0.028,16.0,0.031,18.0,0.027,16.0,349620.0,171986.0,322375.0,111610.0,0.0,0.0,0.0,0.0,26.7,52.2,27.0,2603.0,62.0
1363,2021-09-25,0.018,8.0,0.019,8.0,0.023,9.0,0.02,8.0,268186.0,132196.0,200481.0,75395.0,0.0,0.0,0.0,0.0,23.1,69.3,24.8,4181.0,48.0
1364,2021-09-26,0.026,7.0,0.03,6.0,0.033,8.0,0.03,7.0,207358.0,96780.0,144385.0,55016.0,0.0,0.0,0.0,0.0,27.3,51.9,27.6,4477.0,31.0
1365,2021-09-27,0.023,10.0,0.03,9.0,0.03,11.0,0.028,9.0,334270.0,173195.0,322736.0,112592.0,0.0,0.0,0.0,0.0,25.0,56.4,25.7,1689.0,31.0
1366,2021-09-28,0.018,12.0,0.022,11.0,0.022,14.0,0.025,11.0,334918.0,171360.0,324906.0,113564.0,1.3,0.0,0.0,0.0,24.3,63.0,25.5,1180.0,63.0
1367,2021-09-29,0.016,13.0,0.019,13.0,0.016,16.0,0.021,13.0,324893.0,158114.0,317223.0,108847.0,13.1,0.0,0.0,0.0,21.3,98.3,24.9,811.0,108.0
1368,2021-09-30,0.017,20.0,0.012,14.0,0.018,24.0,0.021,19.0,344949.0,177216.0,327221.0,113540.0,0.0,0.0,0.0,0.0,25.9,65.3,27.3,1943.0,39.0
1369,2021-10-01,0.007,28.0,0.035,34.0,0.03,37.0,0.038,32.0,364739.0,183592.0,337457.0,114847.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,2258.0,120.0
1370,2021-10-02,0.033,27.0,0.042,26.0,0.043,28.0,0.045,26.0,290371.0,140714.0,212653.0,78084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4203.0,86.0
1371,2021-10-03,0.032,37.0,0.035,36.0,0.037,39.0,0.044,36.0,229469.0,105491.0,160396.0,58602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4859.0,112.0
1372,2021-10-04,0.018,40.0,0.023,38.0,0.023,40.0,0.026,38.0,227058.0,118919.0,176092.0,67595.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1725.0,36.0
1373,2021-10-05,0.03,40.0,0.038,37.0,0.033,41.0,0.035,37.0,337157.0,172576.0,328083.0,114298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382.0,31.0
1374,2021-10-06,0.016,6.0,0.016,7.0,0.019,11.0,0.021,6.0,336747.0,165227.0,326579.0,112312.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,50.0
1375,2021-10-07,0.015,15.0,0.012,8.0,0.015,16.0,0.017,14.0,340110.0,173371.0,328015.0,113199.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1403.0,63.0
1376,2021-10-08,0.006,22.0,0.007,21.0,0.009,23.0,0.009,20.0,360621.0,178991.0,334171.0,114835.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,924.0,32.0
1377,2021-10-09,0.016,9.0,0.013,13.0,0.018,15.0,0.02,10.0,276220.0,139090.0,201875.0,72690.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3580.0,38.0
1378,2021-10-10,0.02,21.0,0.023,20.0,0.023,22.0,0.026,20.0,202272.0,94307.0,145095.0,52843.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,1069.0,29.0
1379,2021-10-11,0.023,26.0,0.025,25.0,0.027,28.0,0.028,26.0,253191.0,131060.0,185956.0,72189.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2823.0,22.0
1380,2021-10-12,0.027,12.0,0.027,13.0,0.033,14.0,0.034,12.0,345382.0,177006.0,332819.0,115404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.0,27.0
1381,2021-10-13,0.024,13.0,0.024,14.0,0.028,15.0,0.031,13.0,354688.0,179527.0,339397.0,116019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.0,31.0
1382,2021-10-14,0.025,20.0,0.029,21.0,0.028,22.0,0.035,20.0,349938.0,180221.0,335064.0,115330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1768.0,46.0
1383,2021-10-15,0.022,21.0,0.029,24.0,0.027,27.0,0.024,22.0,363624.0,183270.0,340204.0,116450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.0,32.0
1384,2021-10-16,0.029,29.0,0.033,28.0,0.031,29.0,0.036,28.0,290229.0,146852.0,221387.0,82113.0,0.0,4.3,18.4,0.4,0.0,0.0,0.0,1351.0,28.0
